year,date,league,playoffs,cross_region,team_a,team_b,score,k_eff,a_before,a_after,b_before,b_after
2024,2024-07-14,LCK,False,False,DN SOOPers,Kiwoom DRX,2-0,28.0,1662.2,1672.8,1576.1,1565.5
2024,2024-07-14,LPL,False,False,ThunderTalk Gaming,Ultra Prime,2-0,28.0,1557.9,1567.0,1429.3,1420.2
2024,2024-07-14,LJL,False,False,DetonatioN FocusMe,V3 Esports,1-1,11.2,1619.7,1615.9,1340.9,1344.6
2024,2024-07-14,LCK,False,False,BNK FEARX,Hanwha Life Esports,0-2,28.0,1585.8,1580.6,1839.1,1844.4
2024,2024-07-14,PCS,False,False,Deep Cross Gaming,Frank Esports,2-1,19.6,1489.0,1499.9,1528.8,1517.9
2024,2024-07-14,LPL,False,False,Anyone's Legend,JD Gaming,1-2,19.6,1646.5,1642.0,1858.8,1863.2
2024,2024-07-14,VCS,False,False,CERBERUS Esports,Team Flash,1-2,19.6,1494.9,1482.3,1389.6,1402.3
2024,2024-07-14,LJL,False,False,Fukuoka SoftBank HAWKS gaming,QT DIG∞,2-0,28.0,1632.1,1638.9,1432.5,1425.7
2024,2024-07-14,LPL,False,False,LNG Esports,Top Esports,2-0,28.0,1762.6,1780.8,1870.7,1852.5
2024,2024-07-14,PCS,False,False,HELL PIGS,PSG Talon,0-2,28.0,1305.2,1302.1,1664.4,1667.5
2024,2024-07-14,LJL,False,False,AXIZ CREST,Burning Core Toyama,2-0,28.0,1387.0,1398.9,1335.7,1323.7
2024,2024-07-14,VCS,False,False,GAM Esports,Team Secret,0-2,28.0,1647.2,1630.9,1589.1,1605.4
2024,2024-07-14,LEC,True,False,Fnatic,SK Gaming,2-0,28.0,1663.0,1676.3,1647.6,1634.2
2024,2024-07-14,CBLOL,False,False,Fluxo,Vivo Keyd Stars,0-1,28.0,1484.4,1475.6,1620.5,1629.3
2024,2024-07-14,LEC,True,False,G2 Esports,Team BDS,2-0,28.0,1785.1,1796.9,1728.2,1716.5
2024,2024-07-14,CBLOL,False,False,Liberty,paiN Gaming,0-1,28.0,1380.2,1375.6,1664.8,1669.3
2024,2024-07-14,CBLOL,False,False,INTZ,KaBuM! Esports,0-1,28.0,1442.3,1430.0,1484.4,1496.7
2024,2024-07-14,CBLOL,False,False,FURIA,RED Canids,0-1,28.0,1421.7,1412.7,1553.0,1561.9
2024,2024-07-14,CBLOL,False,False,LOUD,LØS,1-0,28.0,1601.4,1606.8,1354.2,1348.7
2024,2024-07-15,LPL,False,False,Invictus Gaming,Oh My God,1-2,19.6,1535.1,1527.6,1616.5,1624.0
2024,2024-07-15,LPL,False,False,Bilibili Gaming,LGD Gaming,2-0,28.0,1905.8,1908.9,1538.5,1535.5
2024,2024-07-16,LPL,False,False,EDward Gaming,Rare Atom,1-2,19.6,1571.6,1560.5,1524.1,1535.2
2024,2024-07-16,LPL,False,False,FunPlus Phoenix,Ninjas in Pyjamas,2-1,19.6,1661.1,1669.7,1618.7,1610.1
2024,2024-07-17,LCK,False,False,Dplus Kia,HANJIN BRION,2-0,28.0,1752.2,1757.3,1492.5,1487.4
2024,2024-07-17,LPL,False,False,Team WE,ThunderTalk Gaming,0-2,28.0,1602.3,1586.9,1567.0,1582.4
2024,2024-07-17,LCK,False,False,DN SOOPers,Hanwha Life Esports,0-2,28.0,1672.8,1665.2,1844.4,1852.0
2024,2024-07-17,LPL,False,False,Top Esports,Weibo Gaming,2-0,28.0,1852.5,1860.6,1696.3,1688.2
2024,2024-07-18,LPL,False,False,Royal Never Give Up,Ultra Prime,2-1,19.6,1524.7,1531.6,1420.2,1413.3
2024,2024-07-18,LCK,False,False,BNK FEARX,T1,2-1,19.6,1580.6,1597.3,1888.7,1872.0
2024,2024-07-18,VCS,False,False,CERBERUS Esports,Team Whales,0-2,28.0,1482.3,1469.3,1509.3,1522.2
2024,2024-07-18,LPL,False,False,Anyone's Legend,Weibo Gaming,0-2,28.0,1642.0,1629.9,1688.2,1700.3
2024,2024-07-18,LPL,False,False,Bilibili Gaming,LNG Esports,1-2,19.6,1908.9,1895.6,1780.8,1794.1
2024,2024-07-18,LCK,False,False,Gen.G,Nongshim RedForce,2-0,28.0,1997.2,1999.1,1549.5,1547.5
2024,2024-07-18,VCS,False,False,MGN Blue Esports,Team Flash,1-2,19.6,1417.1,1406.9,1402.3,1412.5
2024,2024-07-19,LPL,False,False,EDward Gaming,Invictus Gaming,0-2,28.0,1560.5,1545.2,1527.6,1542.9
2024,2024-07-19,LCK,False,False,KT Rolster,Kiwoom DRX,2-0,28.0,1752.8,1759.9,1565.5,1558.4
2024,2024-07-19,PCS,False,False,Frank Esports,West Point Esports,2-0,28.0,1517.9,1525.6,1350.3,1342.6
2024,2024-07-19,LPL,False,False,FunPlus Phoenix,LGD Gaming,2-1,19.6,1669.7,1675.9,1535.5,1529.3
2024,2024-07-19,VCS,False,False,MGN Vikings Esports,Team Secret,2-0,28.0,1558.9,1574.7,1605.4,1589.6
2024,2024-07-19,LCK,False,False,DN SOOPers,HANJIN BRION,1-2,19.6,1665.2,1650.8,1487.4,1501.8
2024,2024-07-19,PCS,False,False,CTBC Flying Oyster,PSG Talon,0-2,28.0,1584.3,1573.6,1667.5,1678.3
2024,2024-07-19,LPL,False,False,JD Gaming,Ninjas in Pyjamas,2-0,28.0,1863.2,1868.5,1610.1,1604.8
2024,2024-07-19,VCS,False,False,GAM Esports,Team Whales,2-0,28.0,1630.9,1640.7,1522.2,1512.5
2024,2024-07-20,LCK,False,False,Hanwha Life Esports,T1,2-0,28.0,1852.0,1866.8,1872.0,1857.2
2024,2024-07-20,LPL,False,False,Oh My God,Team WE,2-0,28.0,1624.0,1636.5,1586.9,1574.4
2024,2024-07-20,LJL,True,False,AXIZ CREST,V3 Esports,0-2,28.0,1398.9,1382.7,1344.6,1360.8
2024,2024-07-20,LCK,False,False,Dplus Kia,Gen.G,1-2,19.6,1757.3,1753.4,1999.1,2003.0
2024,2024-07-20,PCS,False,False,HELL PIGS,J Team,0-2,28.0,1302.1,1292.4,1414.1,1423.8
2024,2024-07-20,LPL,False,False,LGD Gaming,Top Esports,0-2,28.0,1529.3,1525.7,1860.6,1864.2
2024,2024-07-20,LJL,True,False,DetonatioN FocusMe,QT DIG∞,2-0,28.0,1615.9,1622.9,1425.7,1418.7
2024,2024-07-20,LPL,False,False,Bilibili Gaming,JD Gaming,2-1,19.6,1895.6,1904.6,1868.5,1859.5
2024,2024-07-20,PCS,False,False,CTBC Flying Oyster,Deep Cross Gaming,0-2,28.0,1573.6,1556.7,1499.9,1516.8
2024,2024-07-20,CBLOL,False,False,RED Canids,paiN Gaming,1-0,28.0,1561.9,1580.1,1669.3,1651.1
2024,2024-07-20,CBLOL,False,False,KaBuM! Esports,LOUD,0-1,28.0,1496.7,1487.0,1606.8,1616.5
2024,2024-07-20,CBLOL,False,False,Fluxo,Liberty,1-0,28.0,1475.6,1485.7,1375.6,1365.6
2024,2024-07-20,CBLOL,False,False,FURIA,INTZ,1-0,28.0,1412.7,1427.4,1430.0,1415.3
2024,2024-07-20,CBLOL,False,False,LØS,Vivo Keyd Stars,0-1,28.0,1348.7,1344.1,1629.3,1633.9
2024,2024-07-20,LCS,False,False,Dignitas,Team Liquid,1-2,19.6,1480.4,1474.6,1630.8,1636.6
2024,2024-07-20,LCS,False,False,FlyQuest,Immortals,2-0,28.0,1585.7,1593.2,1411.0,1403.5
2024,2024-07-21,LCK,False,False,BNK FEARX,KT Rolster,2-1,19.6,1597.3,1611.4,1759.9,1745.8
2024,2024-07-21,LJL,True,False,QT DIG∞,V3 Esports,2-0,28.0,1418.7,1430.4,1360.8,1349.1
2024,2024-07-21,PCS,False,False,J Team,West Point Esports,2-0,28.0,1423.8,1434.6,1342.6,1331.8
2024,2024-07-21,LCK,False,False,Kiwoom DRX,Nongshim RedForce,0-2,28.0,1558.4,1544.0,1547.5,1562.0
2024,2024-07-21,LPL,False,False,Team WE,Ultra Prime,0-2,28.0,1574.4,1554.4,1413.3,1433.4
2024,2024-07-21,LJL,True,False,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,1-2,19.6,1622.9,1613.6,1638.9,1648.2
2024,2024-07-21,LPL,False,False,FunPlus Phoenix,LNG Esports,2-0,28.0,1675.9,1694.5,1794.1,1775.5
2024,2024-07-21,PCS,False,False,Deep Cross Gaming,PSG Talon,0-2,28.0,1516.8,1508.9,1678.3,1686.2
2024,2024-07-21,LEC,True,False,GiantX,Team Heretics,2-1,19.6,1497.5,1508.4,1534.9,1524.1
2024,2024-07-21,CBLOL,False,False,Fluxo,INTZ,0-1,28.0,1485.7,1468.9,1415.3,1432.1
2024,2024-07-21,CBLOL,False,False,LOUD,Vivo Keyd Stars,0-1,28.0,1616.5,1603.2,1633.9,1647.2
2024,2024-07-21,LEC,True,False,Karmine Corp,MAD Lions KOI,2-0,28.0,1481.3,1497.9,1544.7,1528.2
2024,2024-07-21,CBLOL,False,False,FURIA,Liberty,1-0,28.0,1427.4,1439.0,1365.6,1354.0
2024,2024-07-21,CBLOL,False,False,LØS,RED Canids,0-1,28.0,1344.1,1338.4,1580.1,1585.9
2024,2024-07-21,CBLOL,False,False,KaBuM! Esports,paiN Gaming,1-0,28.0,1487.0,1507.2,1651.1,1631.0
2024,2024-07-21,LCS,False,False,100 Thieves,Cloud9,0-2,28.0,1542.3,1530.3,1594.4,1606.3
2024,2024-07-21,LCS,False,False,NRG,Shopify Rebellion,2-0,28.0,1487.9,1499.3,1424.1,1412.7
2024,2024-07-22,LPL,False,False,Rare Atom,Royal Never Give Up,2-0,28.0,1535.2,1549.1,1531.6,1517.8
2024,2024-07-22,LPL,False,False,EDward Gaming,ThunderTalk Gaming,2-1,19.6,1545.2,1556.0,1582.4,1571.6
2024,2024-07-22,LEC,True,False,Fnatic,G2 Esports,3-2,16.8,1676.3,1687.5,1796.9,1785.7
2024,2024-07-23,LPL,False,False,Bilibili Gaming,Weibo Gaming,2-1,19.6,1904.6,1909.3,1700.3,1695.7
2024,2024-07-23,LPL,False,False,Ninjas in Pyjamas,Top Esports,0-2,28.0,1604.8,1599.7,1864.2,1869.3
2024,2024-07-23,LEC,True,False,GiantX,Team BDS,1-2,19.6,1508.4,1503.8,1716.5,1721.0
2024,2024-07-23,LEC,True,False,Karmine Corp,SK Gaming,2-1,19.6,1497.9,1511.3,1634.2,1620.8
2024,2024-07-24,LCK,False,False,BNK FEARX,Nongshim RedForce,2-0,28.0,1611.4,1623.4,1562.0,1549.9
2024,2024-07-24,LPL,False,False,Oh My God,Ultra Prime,2-1,19.6,1636.5,1641.2,1433.4,1428.7
2024,2024-07-24,LCK,False,False,Gen.G,HANJIN BRION,2-0,28.0,2003.0,2004.5,1501.8,1500.3
2024,2024-07-24,LPL,False,False,JD Gaming,LNG Esports,1-2,19.6,1859.5,1847.4,1775.5,1787.6
2024,2024-07-25,LPL,False,False,Rare Atom,Team WE,2-1,19.6,1549.1,1559.0,1554.4,1544.4
2024,2024-07-25,LCK,False,False,DN SOOPers,Hanwha Life Esports,0-2,28.0,1650.8,1644.5,1866.8,1873.1
2024,2024-07-25,LPL,False,False,Invictus Gaming,Royal Never Give Up,2-1,19.6,1542.9,1552.0,1517.8,1508.7
2024,2024-07-25,LCK,False,False,Dplus Kia,Kiwoom DRX,2-0,28.0,1753.4,1759.9,1544.0,1537.5
2024,2024-07-25,LPL,False,False,LGD Gaming,Weibo Gaming,0-2,28.0,1525.7,1518.0,1695.7,1703.4
2024,2024-07-26,LPL,False,False,Oh My God,ThunderTalk Gaming,0-2,28.0,1641.2,1624.4,1571.6,1588.3
2024,2024-07-26,LCK,False,False,BNK FEARX,HANJIN BRION,2-0,28.0,1623.4,1632.7,1500.3,1491.1
2024,2024-07-26,PCS,False,False,Frank Esports,HELL PIGS,2-0,28.0,1525.6,1531.4,1292.4,1286.6
2024,2024-07-26,LPL,False,False,Anyone's Legend,Top Esports,0-2,28.0,1629.9,1624.3,1869.3,1875.0
2024,2024-07-26,LCK,False,False,KT Rolster,T1,1-2,19.6,1745.8,1739.1,1857.2,1863.9
2024,2024-07-26,LPL,False,False,Bilibili Gaming,Ninjas in Pyjamas,2-1,19.6,1909.3,1912.1,1599.7,1596.9
2024,2024-07-26,PCS,False,False,Deep Cross Gaming,PSG Talon,2-1,19.6,1508.9,1523.3,1686.2,1671.8
2024,2024-07-26,LEC,True,False,Karmine Corp,Team BDS,2-3,16.8,1511.3,1507.4,1721.0,1724.9
2024,2024-07-27,LCK,False,False,Dplus Kia,Hanwha Life Esports,1-2,19.6,1759.9,1753.2,1873.1,1879.8
2024,2024-07-27,LPL,False,False,LGD Gaming,LNG Esports,1-2,19.6,1518.0,1514.6,1787.6,1791.1
2024,2024-07-27,VCS,False,False,CERBERUS Esports,MGN Vikings Esports,0-2,28.0,1469.3,1459.5,1574.7,1584.6
2024,2024-07-27,PCS,False,False,HELL PIGS,West Point Esports,2-0,28.0,1286.6,1302.4,1331.8,1316.0
2024,2024-07-27,LJL,True,False,DetonatioN FocusMe,QT DIG∞,3-0,28.0,1613.6,1620.8,1430.4,1423.1
2024,2024-07-27,LPL,False,False,EDward Gaming,Ultra Prime,2-0,28.0,1556.0,1565.1,1428.7,1419.6
2024,2024-07-27,LCK,False,False,DN SOOPers,Gen.G,0-2,28.0,1644.5,1641.4,2004.5,2007.6
2024,2024-07-27,VCS,False,False,GAM Esports,MGN Blue Esports,2-1,19.6,1640.7,1644.7,1406.9,1402.8
2024,2024-07-27,LPL,False,False,FunPlus Phoenix,Top Esports,0-2,28.0,1694.5,1687.1,1875.0,1882.3
2024,2024-07-27,PCS,False,False,CTBC Flying Oyster,Deep Cross Gaming,2-1,19.6,1556.7,1565.6,1523.3,1514.5
2024,2024-07-27,VCS,False,False,Team Flash,Team Secret,1-2,19.6,1412.5,1407.3,1589.6,1594.8
2024,2024-07-27,LEC,True,False,G2 Esports,Team BDS,3-1,22.4,1785.7,1794.9,1724.9,1715.6
2024,2024-07-27,CBLOL,False,False,Liberty,Vivo Keyd Stars,0-1,28.0,1354.0,1349.7,1647.2,1651.6
2024,2024-07-27,CBLOL,False,False,FURIA,LOUD,1-0,28.0,1439.0,1459.1,1603.2,1583.0
2024,2024-07-27,CBLOL,False,False,INTZ,paiN Gaming,0-1,28.0,1432.1,1425.4,1631.0,1637.7
2024,2024-07-27,CBLOL,False,False,Fluxo,RED Canids,0-1,28.0,1468.9,1459.4,1585.9,1595.3
2024,2024-07-27,CBLOL,False,False,KaBuM! Esports,LØS,0-1,28.0,1507.2,1486.9,1338.4,1358.7
2024,2024-07-27,LCS,False,False,Cloud9,NRG,2-0,28.0,1606.3,1616.1,1499.3,1489.5
2024,2024-07-27,LCS,False,False,Dignitas,Shopify Rebellion,0-2,28.0,1474.6,1458.1,1412.7,1429.1
2024,2024-07-28,LCK,False,False,Kiwoom DRX,T1,0-2,28.0,1537.5,1533.8,1863.9,1867.7
2024,2024-07-28,LPL,False,False,Invictus Gaming,Team WE,2-0,28.0,1552.0,1565.7,1544.4,1530.7
2024,2024-07-28,VCS,False,False,CERBERUS Esports,MGN Blue Esports,2-0,28.0,1459.5,1471.2,1402.8,1391.1
2024,2024-07-28,LCK,False,False,KT Rolster,Nongshim RedForce,2-1,19.6,1739.1,1744.0,1549.9,1545.0
2024,2024-07-28,LJL,True,False,DetonatioN FocusMe,Fukuoka SoftBank HAWKS gaming,0-3,28.0,1620.8,1607.9,1648.2,1661.1
2024,2024-07-28,PCS,False,False,Frank Esports,J Team,2-0,28.0,1531.4,1541.6,1434.6,1424.4
2024,2024-07-28,LPL,False,False,Anyone's Legend,LNG Esports,1-2,19.6,1624.3,1618.8,1791.1,1796.5
2024,2024-07-28,VCS,False,False,GAM Esports,Team Flash,2-0,28.0,1644.7,1650.4,1407.3,1401.6
2024,2024-07-28,LPL,False,False,FunPlus Phoenix,Weibo Gaming,0-2,28.0,1687.1,1673.8,1703.4,1716.7
2024,2024-07-28,PCS,False,False,CTBC Flying Oyster,PSG Talon,0-2,28.0,1565.6,1555.7,1671.8,1681.6
2024,2024-07-28,VCS,False,False,Team Secret,Team Whales,2-0,28.0,1594.8,1605.5,1512.5,1501.7
2024,2024-07-28,LEC,True,False,Fnatic,G2 Esports,0-3,28.0,1687.5,1677.7,1794.9,1804.7
2024,2024-07-28,CBLOL,False,False,Fluxo,LOUD,1-0,28.0,1459.4,1478.2,1583.0,1564.3
2024,2024-07-28,CBLOL,False,False,FURIA,paiN Gaming,0-1,28.0,1459.1,1451.8,1637.7,1645.1
2024,2024-07-28,CBLOL,False,False,INTZ,Vivo Keyd Stars,0-1,28.0,1425.4,1419.4,1651.6,1657.6
2024,2024-07-28,CBLOL,False,False,Liberty,LØS,1-0,28.0,1349.7,1364.0,1358.7,1344.3
2024,2024-07-28,CBLOL,False,False,KaBuM! Esports,RED Canids,0-1,28.0,1486.9,1477.1,1595.3,1605.1
2024,2024-07-28,LCS,False,False,100 Thieves,FlyQuest,1-2,19.6,1530.3,1522.3,1593.2,1601.3
2024,2024-07-28,LCS,False,False,Immortals,Team Liquid,0-2,28.0,1403.5,1397.7,1636.6,1642.4
2024,2024-07-29,LPL,False,False,Royal Never Give Up,ThunderTalk Gaming,0-2,28.0,1508.7,1497.8,1588.3,1599.2
2024,2024-07-29,LPL,False,False,Oh My God,Rare Atom,2-0,28.0,1624.4,1635.8,1559.0,1547.6
2024,2024-07-29,CBLOL,False,False,FURIA,KaBuM! Esports,1-0,28.0,1451.8,1466.8,1477.1,1462.1
2024,2024-07-29,CBLOL,False,False,FURIA,Fluxo,1-0,28.0,1466.8,1481.2,1478.2,1463.8
2024,2024-07-30,LPL,False,False,LGD Gaming,Ninjas in Pyjamas,2-1,19.6,1514.6,1526.7,1596.9,1584.8
2024,2024-07-30,LPL,False,False,Anyone's Legend,Bilibili Gaming,1-2,19.6,1618.8,1615.8,1912.1,1915.1
2024,2024-07-31,LCK,False,False,Dplus Kia,T1,1-2,19.6,1753.2,1746.5,1867.7,1874.3
2024,2024-07-31,LPL,False,False,Bilibili Gaming,FunPlus Phoenix,2-0,28.0,1915.1,1920.7,1673.8,1668.2
2024,2024-07-31,VCS,False,False,Team Flash,Team Whales,2-1,19.6,1401.6,1414.1,1501.7,1489.2
2024,2024-07-31,LPL,False,False,JD Gaming,Top Esports,0-2,28.0,1847.4,1834.8,1882.3,1894.9
2024,2024-07-31,LCK,False,False,Hanwha Life Esports,KT Rolster,1-2,19.6,1879.8,1866.4,1744.0,1757.5
2024,2024-07-31,VCS,False,False,MGN Blue Esports,MGN Vikings Esports,1-2,19.6,1391.1,1386.2,1584.6,1589.4
2024,2024-08-01,LCK,False,False,HANJIN BRION,Kiwoom DRX,0-2,28.0,1491.1,1478.8,1533.8,1546.1
2024,2024-08-01,VCS,False,False,CERBERUS Esports,Team Whales,0-2,28.0,1471.2,1457.9,1489.2,1502.4
2024,2024-08-01,VCS,False,False,MGN Blue Esports,Team Secret,0-2,28.0,1386.2,1380.1,1605.5,1611.7
2024,2024-08-01,LCK,False,False,BNK FEARX,Gen.G,0-2,28.0,1632.7,1629.8,2007.6,2010.5
2024,2024-08-01,VCS,False,False,GAM Esports,Team Flash,2-0,28.0,1650.4,1656.1,1414.1,1408.4
2024,2024-08-02,LCK,False,False,Hanwha Life Esports,Nongshim RedForce,2-0,28.0,1866.4,1870.2,1545.0,1541.2
2024,2024-08-02,VCS,False,False,CERBERUS Esports,MGN Vikings Esports,1-2,19.6,1457.9,1451.7,1589.4,1595.7
2024,2024-08-02,LCK,False,False,DN SOOPers,Dplus Kia,1-2,19.6,1641.4,1634.5,1746.5,1753.4
2024,2024-08-02,VCS,False,False,MGN Blue Esports,Team Whales,1-2,19.6,1380.1,1373.6,1502.4,1508.9
2024,2024-08-02,VCS,False,False,Team Flash,Team Secret,2-0,28.0,1408.4,1429.8,1611.7,1590.3
2024,2024-08-03,LCK,False,False,Gen.G,T1,2-0,28.0,2010.5,2019.3,1874.3,1865.6
2024,2024-08-03,VCS,False,False,CERBERUS Esports,MGN Blue Esports,0-2,28.0,1451.7,1434.6,1373.6,1390.7
2024,2024-08-03,LCK,False,False,BNK FEARX,Kiwoom DRX,2-0,28.0,1629.8,1640.4,1546.1,1535.4
2024,2024-08-03,VCS,False,False,MGN Vikings Esports,Team Flash,2-0,28.0,1595.7,1603.5,1429.8,1422.0
2024,2024-08-03,LPL,True,False,Invictus Gaming,LGD Gaming,2-3,16.8,1565.7,1556.3,1526.7,1536.0
2024,2024-08-03,VCS,False,False,GAM Esports,Team Secret,2-0,28.0,1656.1,1667.5,1590.3,1578.9
2024,2024-08-03,CBLOL,True,False,FURIA,LOUD,2-3,16.8,1481.2,1474.8,1564.3,1570.7
2024,2024-08-03,LCS,False,False,Dignitas,NRG,2-0,28.0,1458.1,1473.4,1489.5,1474.3
2024,2024-08-03,LCS,False,False,100 Thieves,Immortals,2-0,28.0,1522.3,1531.5,1397.7,1388.5
2024,2024-08-04,LCK,False,False,HANJIN BRION,KT Rolster,2-0,28.0,1478.8,1502.1,1757.5,1734.1
2024,2024-08-04,VCS,False,False,MGN Blue Esports,Team Whales,2-0,28.0,1390.7,1409.3,1508.9,1490.3
2024,2024-08-04,LCK,False,False,DN SOOPers,Nongshim RedForce,2-0,28.0,1634.5,1644.8,1541.2,1530.9
2024,2024-08-04,VCS,False,False,CERBERUS Esports,Team Secret,0-2,28.0,1434.6,1426.1,1578.9,1587.4
2024,2024-08-04,LPL,True,False,Ninjas in Pyjamas,Rare Atom,3-0,28.0,1584.8,1597.3,1547.6,1535.1
2024,2024-08-04,VCS,False,False,GAM Esports,MGN Vikings Esports,0-2,28.0,1667.5,1650.9,1603.5,1620.0
2024,2024-08-04,CBLOL,True,False,Fluxo,RED Canids,0-3,28.0,1463.8,1455.2,1605.1,1613.7
2024,2024-08-04,LCS,False,False,Cloud9,Team Liquid,1-2,19.6,1616.1,1607.1,1642.4,1651.5
2024,2024-08-04,LCS,False,False,FlyQuest,Shopify Rebellion,1-1,11.2,1601.3,1598.7,1429.1,1431.7
2024,2024-08-05,LCS,False,False,FlyQuest,Shopify Rebellion,1-0,28.0,1598.7,1606.4,1431.7,1424.0
2024,2024-08-05,PCS,True,False,Frank Esports,Team Bliss,1-2,19.6,1541.6,1527.3,1368.4,1382.7
2024,2024-08-05,LPL,True,False,Oh My God,ThunderTalk Gaming,0-3,28.0,1635.8,1620.3,1599.2,1614.6
2024,2024-08-05,PCS,True,False,DetonatioN FocusMe,West Point Esports,2-0,28.0,1607.9,1612.3,1316.0,1311.6
2024,2024-08-06,PCS,True,False,Ground Zero Gaming,J Team,1-2,19.6,1364.2,1356.1,1424.4,1432.5
2024,2024-08-06,PCS,True,False,CTBC Flying Oyster,QT DIG∞,2-1,19.6,1555.7,1561.9,1423.1,1416.9
2024,2024-08-07,LCK,False,False,Gen.G,Kiwoom DRX,2-0,28.0,2019.3,2020.9,1535.4,1533.8
2024,2024-08-07,PCS,True,False,DetonatioN FocusMe,Team Bliss,2-0,28.0,1612.3,1618.2,1382.7,1376.8
2024,2024-08-07,LCK,False,False,DN SOOPers,KT Rolster,2-0,28.0,1644.8,1662.3,1734.1,1716.6
2024,2024-08-07,VCS,True,False,Team Flash,Team Whales,0-3,28.0,1422.0,1410.7,1490.3,1501.6
2024,2024-08-07,PCS,True,False,Frank Esports,West Point Esports,2-1,19.6,1527.3,1531.7,1311.6,1307.2
2024,2024-08-08,LCK,False,False,HANJIN BRION,Hanwha Life Esports,0-2,28.0,1502.1,1499.1,1870.2,1873.2
2024,2024-08-08,PCS,True,False,Ground Zero Gaming,QT DIG∞,2-0,28.0,1356.1,1372.5,1416.9,1400.5
2024,2024-08-08,LCK,False,False,BNK FEARX,Dplus Kia,1-2,19.6,1640.4,1633.7,1753.4,1760.1
2024,2024-08-08,VCS,True,False,GAM Esports,Team Secret,3-0,28.0,1650.9,1662.4,1587.4,1576.0
2024,2024-08-08,PCS,True,False,CTBC Flying Oyster,J Team,2-0,28.0,1561.9,1571.0,1432.5,1423.5
2024,2024-08-09,LCK,False,False,Gen.G,KT Rolster,1-2,19.6,2020.9,2004.2,1716.6,1733.3
2024,2024-08-09,VCS,True,False,MGN Vikings Esports,Team Whales,3-0,28.0,1620.0,1629.4,1501.6,1492.2
2024,2024-08-09,LCK,False,False,Nongshim RedForce,T1,2-0,28.0,1530.9,1555.3,1865.6,1841.1
2024,2024-08-09,CBLOL,True,False,FURIA,Fluxo,2-1,19.6,1474.8,1484.1,1455.2,1445.9
2024,2024-08-10,CBLOL,True,False,FURIA,Fluxo,1-1,11.2,1484.1,1483.4,1445.9,1446.5
2024,2024-08-10,LCK,False,False,BNK FEARX,DN SOOPers,2-1,19.6,1633.7,1644.3,1662.3,1651.7
2024,2024-08-10,PCS,True,False,Frank Esports,Team Bliss,2-1,19.6,1531.7,1537.4,1376.8,1371.1
2024,2024-08-10,LCK,False,False,Hanwha Life Esports,Kiwoom DRX,2-0,28.0,1873.2,1876.6,1533.8,1530.3
2024,2024-08-10,LPL,True,False,LGD Gaming,Ninjas in Pyjamas,1-3,22.4,1536.0,1526.8,1597.3,1606.5
2024,2024-08-10,VCS,True,False,Team Secret,Team Whales,2-3,16.8,1576.0,1565.6,1492.2,1502.6
2024,2024-08-10,PCS,True,False,Ground Zero Gaming,J Team,2-1,19.6,1372.5,1383.7,1423.5,1412.2
2024,2024-08-10,LEC,True,False,Fnatic,Team BDS,3-0,28.0,1677.7,1693.3,1715.6,1700.1
2024,2024-08-10,CBLOL,True,False,LOUD,paiN Gaming,0-3,28.0,1570.7,1559.6,1645.1,1656.2
2024,2024-08-10,LCS,False,False,NRG,Team Liquid,0-2,28.0,1474.3,1466.8,1651.5,1658.9
2024,2024-08-10,LCS,False,False,100 Thieves,Shopify Rebellion,2-1,19.6,1531.5,1538.3,1424.0,1417.1
2024,2024-08-11,LCK,False,False,Dplus Kia,Nongshim RedForce,2-1,19.6,1760.1,1764.7,1555.3,1550.7
2024,2024-08-11,PCS,True,False,Frank Esports,Ground Zero Gaming,3-0,28.0,1537.4,1545.6,1383.7,1375.5
2024,2024-08-11,LCK,False,False,HANJIN BRION,T1,0-2,28.0,1499.1,1495.7,1841.1,1844.6
2024,2024-08-11,LPL,True,False,FunPlus Phoenix,ThunderTalk Gaming,3-2,16.8,1668.2,1675.3,1614.6,1607.5
2024,2024-08-11,VCS,True,False,GAM Esports,MGN Vikings Esports,3-2,16.8,1662.4,1670.0,1629.4,1621.8
2024,2024-08-11,LEC,True,False,G2 Esports,MAD Lions KOI,2-3,16.8,1804.7,1790.8,1528.2,1542.2
2024,2024-08-11,CBLOL,True,False,RED Canids,Vivo Keyd Stars,1-3,22.4,1613.7,1603.9,1657.6,1667.4
2024,2024-08-11,LCS,False,False,Cloud9,FlyQuest,2-0,28.0,1607.1,1621.0,1606.4,1592.5
2024,2024-08-11,LCS,False,False,Dignitas,Immortals,2-1,19.6,1473.4,1480.8,1388.5,1381.0
2024,2024-08-12,LPL,True,False,JD Gaming,Ninjas in Pyjamas,2-3,16.8,1834.8,1821.5,1606.5,1619.8
2024,2024-08-13,LPL,True,False,Anyone's Legend,FunPlus Phoenix,3-1,22.4,1615.8,1628.9,1675.3,1662.2
2024,2024-08-14,LCK,False,False,KT Rolster,Kiwoom DRX,2-0,28.0,1733.3,1740.0,1530.3,1523.7
2024,2024-08-14,PCS,True,False,Deep Cross Gaming,DetonatioN FocusMe,3-1,22.4,1514.5,1528.9,1618.2,1603.8
2024,2024-08-14,LCK,False,False,DN SOOPers,T1,1-2,19.6,1651.7,1646.9,1844.6,1849.4
2024,2024-08-15,LCK,False,False,BNK FEARX,Hanwha Life Esports,0-2,28.0,1644.3,1638.5,1876.6,1882.5
